Sentence,Label
"TrkA is a substrate of [E]PROTEIN[/E], and expression of K63R mutant GROUP or an absence of TRAF6 abrogated TrkA MODIFICATION and internalization",0
"Mutation of K485 to R blocked TRAF6 and [E]PROTEIN[/E]-dependent MODIFICATION of TrkA, resulting in retention of the receptor on the membrane and an absence in activation of specific signaling pathways",0
"TrkA is a substrate of tumor necrosis factor receptor-associated factor 6 (TRAF6), and expression of K63R mutant GROUP or an absence of [E]PROTEIN[/E] abrogated TrkA MODIFICATION and internalization",0
"We observe that NGF stimulates TrkA MODIFICATION, which was attenuated in [E]PROTEIN[/E](-/-) mouse brain",0
"Mutation of K485 to R blocked [E]PROTEIN[/E] and NGF-dependent MODIFICATION of TrkA, resulting in retention of the receptor on the membrane and an absence in activation of specific signaling pathways",0
"Mutation of [E]PROTEIN[/E] to R blocked TRAF6 and NGF-dependent MODIFICATION of TrkA, resulting in retention of the receptor on the membrane and an absence in activation of specific signaling pathways",0
Sensing of [E]PROTEIN[/E]-linked MODIFICATION by NEMO is a key event in NF-kappaB activation [corrected],0
"Almost all NF-kappaB activation pathways converge on IkappaB kinase (IKK), which phosphorylates IkappaB resulting in [E]PROTEIN[/E]-linked MODIFICATION of IkappaB and its degradation",0
Sensing of Lys 63-linked MODIFICATION by NEMO is a key event in [E]PROTEIN[/E] activation [corrected],0
Sensing of Lys 63-linked MODIFICATION by [E]PROTEIN[/E] is a key event in NF-kappaB activation [corrected],0
"The isolated CUL4A complexes display potent and robust MODIFICATION activity towards p53 and this activity is dependent on L2DTL, PCNA, DDB1, [E]PROTEIN[/E] and MDM2/HDM2",0
[E]PROTEIN[/E]/CDT2 and PCNA interact with p53 and regulate p53 MODIFICATION and protein stability through MDM2 and CUL4A/DDB1 complexes,0
L2DTL/[E]PROTEIN[/E] and PCNA interact with p53 and regulate p53 MODIFICATION and protein stability through MDM2 and CUL4A/DDB1 complexes,0
L2DTL/CDT2 and [E]PROTEIN[/E] interact with p53 and regulate p53 MODIFICATION and protein stability through MDM2 and CUL4A/DDB1 complexes,0
"The isolated [E]PROTEIN[/E] complexes display potent and robust MODIFICATION activity towards p53 and this activity is dependent on L2DTL, PCNA, DDB1, ROC1 and MDM2/HDM2",0
"The isolated CUL4A complexes display potent and robust MODIFICATION activity towards p53 and this activity is dependent on L2DTL, PCNA, DDB1, ROC1 and [E]PROTEIN[/E]/HDM2",0
L2DTL/CDT2 and PCNA interact with p53 and regulate p53 MODIFICATION and protein stability through [E]PROTEIN[/E] and CUL4A/DDB1 complexes,0
"The isolated CUL4A complexes display potent and robust MODIFICATION activity towards p53 and this activity is dependent on L2DTL, PCNA, DDB1, ROC1 and MDM2/[E]PROTEIN[/E]",0
L2DTL/CDT2 and PCNA interact with p53 and regulate p53 MODIFICATION and protein stability through MDM2 and [E]PROTEIN[/E]/DDB1 complexes,0
L2DTL/CDT2 and PCNA interact with p53 and regulate p53 MODIFICATION and protein stability through MDM2 and [E]PROTEIN[/E]/DDB1 complexes,0
L2DTL/CDT2 and PCNA interact with p53 and regulate p53 MODIFICATION and protein stability through MDM2 and CUL4A/[E]PROTEIN[/E] complexes,0
L2DTL/CDT2 and PCNA interact with p53 and regulate p53 MODIFICATION and protein stability through MDM2 and CUL4A/[E]PROTEIN[/E] complexes,0
"The isolated CUL4A complexes display potent and robust MODIFICATION activity towards p53 and this activity is dependent on [E]PROTEIN[/E], PCNA, DDB1, ROC1 and MDM2/HDM2",0
"The isolated CUL4A complexes display potent and robust MODIFICATION activity towards p53 and this activity is dependent on L2DTL, [E]PROTEIN[/E], DDB1, ROC1 and MDM2/HDM2",0
"The isolated CUL4A complexes display potent and robust MODIFICATION activity towards p53 and this activity is dependent on L2DTL, PCNA, [E]PROTEIN[/E], ROC1 and MDM2/HDM2",0
L2DTL/CDT2 and PCNA interact with [E]PROTEIN[/E] and regulate p53 MODIFICATION and protein stability through MDM2 and CUL4A/DDB1 complexes,0
"[E]PROTEIN[/E]-triggered movement of HCs into the cytosol requires MODIFICATION, but it is unknown which GROUP-conjugating and TRANSFERASE enzymes are involved",0
"We conclude that in permeabilized, US11-expressing cells MODIFICATION of the HC substrate can be catalyzed by [E]PROTEIN[/E], perhaps in cooperation with the TRANSFERASE MARCHVII/axotrophin.",0
"We conclude that in permeabilized, US11-expressing cells MODIFICATION of the HC substrate can be catalyzed by TRANSFERASE-25K, perhaps in cooperation with the TRANSFERASE [E]PROTEIN[/E]/axotrophin.",0
"We conclude that in permeabilized, US11-expressing cells MODIFICATION of the HC substrate can be catalyzed by TRANSFERASE-25K, perhaps in cooperation with the TRANSFERASE MARCHVII/[E]PROTEIN[/E].",0
"Cell wall integrity was impaired in rsp5-1 cells and in cells defective in Lys(63)-MODIFICATION, as assayed by calcofluor white sensitivity, and [E]PROTEIN[/E] and rup1Delta mutants suppressed the calcofluor white sensitivity of rsp5-1",0
"Cell wall integrity was impaired in rsp5-1 cells and in cells defective in Lys(63)-MODIFICATION, as assayed by calcofluor white sensitivity, and ubp2Delta and [E]PROTEIN[/E] mutants suppressed the calcofluor white sensitivity of rsp5-1",0
"Cell wall integrity was impaired in rsp5-1 cells and in cells defective in Lys(63)-MODIFICATION, as assayed by calcofluor white sensitivity, and ubp2Delta and rup1Delta mutants suppressed the calcofluor white sensitivity of [E]PROTEIN[/E]",0
"Cell wall integrity was impaired in [E]PROTEIN[/E] cells and in cells defective in Lys(63)-MODIFICATION, as assayed by calcofluor white sensitivity, and ubp2Delta and rup1Delta mutants suppressed the calcofluor white sensitivity of rsp5-1",0
"Together, these results indicate that [E]PROTEIN[/E] modulates Lys(63)-MODIFICATION of Rsp5 substrates in vivo, including MODIFICATION of two newly identified Rsp5 substrates.",0
[E]PROTEIN[/E] in a complex with UBE2N/MMS2 catalyses MODIFICATION of IkappaBalpha in vitro and in vivo.,0
Aurora-A in a complex with UBE2N/[E]PROTEIN[/E] catalyses MODIFICATION of IkappaBalpha in vitro and in vivo.,0
Aurora-A in a complex with [E]PROTEIN[/E]/MMS2 catalyses MODIFICATION of IkappaBalpha in vitro and in vivo.,0
"Herein, we provide strong evidence that TH1 is a specific substrate that is targeted for degradation through [E]PROTEIN[/E]-catalyzed MODIFICATION.",0
[E]PROTEIN[/E] catalyzed MODIFICATION of cyclin D1 in vitro,0
"Using in vitro assays, individual MID1 TRANSFERASE domains facilitated MODIFICATION of α4, whereas [E]PROTEIN[/E] catalyzed its MODIFICATION",0
"The [E]PROTEIN[/E] TRANSFERASE catalyzes the MODIFICATION of Alpha4 (α4), a regulatory subunit of protein phosphatase 2A (PP2A): novel insights into MID1-mediated regulation of PP2A",0
"In a novel non-biased functional screen, we identified a leucine to glutamine substitution at position 146 within Bbox1 that abolished MID1-α4 interaction and the subsequent MODIFICATION of α4, indicating that direct binding to [E]PROTEIN[/E] was necessary for the MODIFICATION of α4",0
"In a novel non-biased functional screen, we identified a leucine to glutamine substitution at position 146 within [E]PROTEIN[/E] that abolished MID1-α4 interaction and the subsequent MODIFICATION of α4, indicating that direct binding to Bbox1 was necessary for the MODIFICATION of α4",0
K63 MODIFICATION and activation of mTOR by the [E]PROTEIN[/E] complex in nutrient-activated cells,0
Stub1 interacted with Foxp3 to promote its [E]PROTEIN[/E]-linked MODIFICATION in an Hsp70-dependent manner,0
Stub1 interacted with Foxp3 to promote its K48-linked MODIFICATION in an [E]PROTEIN[/E]-dependent manner,0
[E]PROTEIN[/E]-mediated Lys29-linked nonproteolytic MODIFICATION of axin negatively regulates Wnt/β-catenin signaling,0
Our findings reveal K48-linkage-independent non-linear MODIFICATION of p53 as a new barcode for [E]PROTEIN[/E] activation.,0
"Here, we show that FATS acts as a [E]PROTEIN[/E] activator by inhibiting Mdm2 binding to p53 and stimulating non-proteolytic MODIFICATION of p53",0
"Here, we show that FATS acts as a p53 activator by inhibiting Mdm2 binding to [E]PROTEIN[/E] and stimulating non-proteolytic MODIFICATION of p53",0
"Here, we show that FATS acts as a p53 activator by inhibiting [E]PROTEIN[/E] binding to p53 and stimulating non-proteolytic MODIFICATION of p53",0
"Here, we show that [E]PROTEIN[/E] acts as a p53 activator by inhibiting Mdm2 binding to p53 and stimulating non-proteolytic MODIFICATION of p53",0
"Furthermore, extracts prepared from cdc34 or [E]PROTEIN[/E] mutants are defective in MODIFICATION of Swe1",0
"Furthermore, extracts prepared from [E]PROTEIN[/E] or met30 mutants are defective in MODIFICATION of Swe1",0
"[E]PROTEIN[/E] mediated the MODIFICATION of FEZ1 but did not affect its intracellular stability, suggesting that such modification of FEZ1 is not a signal for its proteolysis",0
MODIFICATION of FEZ1 by [E]PROTEIN[/E] required Lys(27) of GROUP,0
Genetic evidence in yeast has indicated a role for Rad5 as a TRANSFERASE in mediating the [E]PROTEIN[/E]-dependent MODIFICATION of proliferating cell nuclear antigen,0
"Similar to Rad5, SHPRH physically interacts with the Rad6-Rad18 and Mms2-Ubc13 complexes, and we show that SHPRH protein is a TRANSFERASE indispensable for [E]PROTEIN[/E]-dependent MODIFICATION of proliferating cell nuclear antigen",0
Human SHPRH is a TRANSFERASE for [E]PROTEIN[/E]-dependent MODIFICATION of proliferating cell nuclear antigen,0
SUMO-specific [PTM]protease SUSP4[/PTM] positively regulates [E]PROTEIN[/E] by promoting Mdm2 selfMODIFICATION,0
"Here, we show that [E]PROTEIN[/E], a licensing factor of the pre-replication complex (preRC), is rapidly [PTM]proteolysed[/PTM] after UV- or gamma-irradiation",0
Loss of the [E]PROTEIN[/E] or CUL4-ROC1 complexes completely suppresses CDT1 [PTM]proteolysis[/PTM],0
Loss of the COP9-signalosome (CSN) or [E]PROTEIN[/E] complexes completely suppresses CDT1 [PTM]proteolysis[/PTM],0
Radiation-mediated [PTM]proteolysis[/PTM] of CDT1 by [E]PROTEIN[/E] and CSN complexes constitutes a new checkpoint,0
Radiation-mediated [PTM]proteolysis[/PTM] of CDT1 by CUL4-ROC1 and [E]PROTEIN[/E] complexes constitutes a new checkpoint,0
Radiation-mediated [PTM]proteolysis[/PTM] of [E]PROTEIN[/E] by CUL4-ROC1 and CSN complexes constitutes a new checkpoint,0
We show that radiation-mediated CDT1 [PTM]proteolysis[/PTM] is independent of ATM and [E]PROTEIN[/E] and can occur in G1-phase cells,0
We show that radiation-mediated [E]PROTEIN[/E] [PTM]proteolysis[/PTM] is independent of ATM and CHK2 and can occur in G1-phase cells,0
We show that radiation-mediated CDT1 [PTM]proteolysis[/PTM] is independent of [E]PROTEIN[/E] and CHK2 and can occur in G1-phase cells,0
APC/C-mediated proteolysis of Vihar TRANSFERASE-C autoinactivates the [E]PROTEIN[/E] at the centrosome before a second wave of [PTM]proteolysis[/PTM] to degrade Cyclin B on the rest of the spindle and elsewhere in the cell.,0
APC/C-mediated proteolysis of [E]PROTEIN[/E] autoinactivates the APC/C at the centrosome before a second wave of [PTM]proteolysis[/PTM] to degrade Cyclin B on the rest of the spindle and elsewhere in the cell.,0
[E]PROTEIN[/E]-mediated proteolysis of Vihar TRANSFERASE-C autoinactivates the APC/C at the centrosome before a second wave of [PTM]proteolysis[/PTM] to degrade Cyclin B on the rest of the spindle and elsewhere in the cell.,0
APC/C-mediated proteolysis of Vihar TRANSFERASE-C autoinactivates the APC/C at the centrosome before a second wave of [PTM]proteolysis[/PTM] to degrade [E]PROTEIN[/E] on the rest of the spindle and elsewhere in the cell.,0
"Thus, [E]PROTEIN[/E] plays an essential role in cancer cell proliferation through [PTM]proteolysis[/PTM] of cyclin D1",0
"Thus, FBXW8 plays an essential role in cancer cell proliferation through [PTM]proteolysis[/PTM] of [E]PROTEIN[/E]",0
"Taken together, these data suggest that [E]PROTEIN[/E]-mediated [PTM]proteolysis[/PTM] may contribute to the regulation of entry into mitosis",0
Our data further showed that [E]PROTEIN[/E]/HDM2 is rapidly [PTM]proteolyzed[/PTM] in response to UV irradiation and this process is regulated by CUL4/DDB1 and PCNA,0
Our data further showed that MDM2/[E]PROTEIN[/E] is rapidly [PTM]proteolyzed[/PTM] in response to UV irradiation and this process is regulated by CUL4/DDB1 and PCNA,0
Our data further showed that MDM2/HDM2 is rapidly [PTM]proteolyzed[/PTM] in response to UV irradiation and this process is regulated by [E]PROTEIN[/E]/DDB1 and PCNA,0
Our data further showed that MDM2/HDM2 is rapidly [PTM]proteolyzed[/PTM] in response to UV irradiation and this process is regulated by CUL4/[E]PROTEIN[/E] and PCNA,0
Our data further showed that MDM2/HDM2 is rapidly [PTM]proteolyzed[/PTM] in response to UV irradiation and this process is regulated by CUL4/DDB1 and [E]PROTEIN[/E],0
"The negative regulator of plant cold responses, [E]PROTEIN[/E], is a TRANSFERASE that mediates the MODIFICATION and degradation of ICE1",0
[E]PROTEIN[/E] is known to activate TRANSFERASE following modification of their cullin component,0
"On DNA damage, Daxx dissociates from [E]PROTEIN[/E], which correlates with Mdm2 [PTM]self-degradation[/PTM]",0
"On DNA damage, Daxx dissociates from Mdm2, which correlates with [E]PROTEIN[/E] [PTM]self-degradation[/PTM]",0
"On DNA damage, [E]PROTEIN[/E] dissociates from Mdm2, which correlates with Mdm2 [PTM]self-degradation[/PTM]",0
Our biochemical assays revealed that both Ro52alpha and Ro52beta function as TRANSFERASES and selfMODIFY in cooperation with [E]PROTEIN[/E] in vitro,0
"Recently, we showed that [E]PROTEIN[/E] is an isopeptidase that can deconjugate GROUP from selfMODIFIED Ro52",0
"A new SUMO-specific protease, [E]PROTEIN[/E], removed SUMO-1 from Mdm2 and this desumoylation led to promotion of Mdm2 selfMODIFICATION, resulting in p53 stabilization",0
SUMO-specific protease SUSP4 positively regulates [E]PROTEIN[/E] by promoting Mdm2 selfMODIFICATION,0
"A new SUMO-specific protease, SUSP4, removed [E]PROTEIN[/E] from Mdm2 and this desumoylation led to promotion of Mdm2 selfMODIFICATION, resulting in p53 stabilization",0
"Association with a substrate or [E]PROTEIN[/E] increased Rsp5 selfMODIFICATION, whereas Ubp2 efficiently deMODIFIES Rsp5 in vivo and in vitro",0
"Furthermore, Parkin controls the intracellular levels of [PTM]sumoylated[/PTM] [E]PROTEIN[/E], as a result of the MODIFICATION and degradation of RanBP2",0
"Moreover, [PTM]SUSP4[/PTM] competed with p53 for binding to [E]PROTEIN[/E], also resulting in p53 stabilization",0
"Moreover, [PTM]SUSP4[/PTM] competed with [E]PROTEIN[/E] for binding to Mdm2, also resulting in p53 stabilization",0
"Moreover, [PTM]SUSP4[/PTM] competed with p53 for binding to Mdm2, also resulting in [E]PROTEIN[/E] stabilization",0
"It is unclear how the cis- and TRANSFERASE activities of [E]PROTEIN[/E], which have opposing effects on cell fate, are differentially regulated",0
IP-pIkappaBalpha also catalyzed MODIFICATION of an in vitro synthesized 35S-IkappaBalpha previously phosphorylated by [E]PROTEIN[/E] which is referred to as transMODIFICATION,0
Functional regulation of FEZ1 by the TRANSFERASE [E]PROTEIN[/E] contributes to neuritogenesis,0
[E]PROTEIN[/E] is a TRANSFERASE and likely functions as either an TRANSFERASE or an E4,0
"Moreover, the putative IkappaBalpha-TRANSFERASE (IkappaBalpha-TRANSFERASE) present in HeLa cell cytosol associated in vitro with an [E]PROTEIN[/E], a process independent of NF-kappaB binding to IkappaBalpha or TNFalpha stimulation",0
"Moreover, the putative IkappaBalpha-TRANSFERASE (IkappaBalpha-TRANSFERASE) present in HeLa cell cytosol associated in vitro with an IKK-phosphorylated recombinant IkappaBalpha, a process independent of NF-kappaB binding to IkappaBalpha or [E]PROTEIN[/E] stimulation",0
"Moreover, the putative [E]PROTEIN[/E]-TRANSFERASE (IkappaBalpha-TRANSFERASE) present in HeLa cell cytosol associated in vitro with an IKK-phosphorylated recombinant IkappaBalpha, a process independent of NF-kappaB binding to IkappaBalpha or TNFalpha stimulation",0
"Moreover, the putative IkappaBalpha-TRANSFERASE (IkappaBalpha-TRANSFERASE) present in HeLa cell cytosol associated in vitro with an IKK-phosphorylated recombinant IkappaBalpha, a process independent of [E]PROTEIN[/E] binding to IkappaBalpha or TNFalpha stimulation",0
Our results suggest that [E]PROTEIN[/E] and RNF8 possibly act as TRANSFERASES in the MODIFICATION of certain nuclear protein(s).,0
Our results suggest that ARA54 and [E]PROTEIN[/E] possibly act as TRANSFERASES in the MODIFICATION of certain nuclear protein(s).,0
This specific conservation suggests that the [E]PROTEIN[/E] is important for the unique activities of the Rad6p family of GROUPS,0
This specific conservation suggests that the C-terminal alpha-helix is important for the unique activities of the [E]PROTEIN[/E] family of GROUPS,0
An in vitro reconstituted system indicates that [E]PROTEIN[/E] adaptor proteins directly control downregulation of the receptor for the epidermal growth factor (EGFR) by recruiting GROUP-activating and -conjugating enzymes,0
Human scribble (Vartul) is targeted for GROUP-mediated degradation by the high-risk papillomavirus [E]PROTEIN[/E] and the E6AP TRANSFERASE,0
Here we show that [E]PROTEIN[/E] provides a GROUP system for a cellular response to DNA damage,0
"Because Chfr contains a RING-finger domain, we tested whether [E]PROTEIN[/E] inhibits chromosome condensation through an GROUP (GROUP)-dependent pathway",0
It is very likely that the [E]PROTEIN[/E]-mediated GROUP-dependent pathway is a critical component of the response to mitotic stress.,0
These results suggest that [E]PROTEIN[/E] regulates the transcription function of the homeodomain protein Dlx5 by controlling the stability of Dlxin-1 via an GROUP-dependent degradation pathway.,0
[E]PROTEIN[/E] promotes GROUP-related degradation of NAC1 to attenuate auxin signals,0
"Low expression of NAC1 in roots can be increased by treatment with a proteasome inhibitor, which indicates that [E]PROTEIN[/E] targets NAC1 for GROUP-mediated proteolysis to downregulate auxin signals in plant cells.",0
"Mutant Ubc13 efficiently inhibits RNF5 MODIFICATION, suggesting that [E]PROTEIN[/E] generates polychain GROUP of the K63 topology",0
"Both [E]PROTEIN[/E] and the previously identified Ubp1 cleave in vitro at the C terminus of the GROUP moiety in natural and engineered fusions irrespective of their size, poly-GROUP being the exception",0
"[E]PROTEIN[/E] and UBP1, the genes for two GROUP-specific proteases of the yeast Saccharomyces cerevisiae, have been cloned previously and shown to encode nonhomologous proteins",0
"Using an Escherichia coli-based genetic screen, we have isolated two other yeast genes for GROUP-specific proteases, named [E]PROTEIN[/E] and UBP3",0
"YUH1 and [E]PROTEIN[/E], the genes for two GROUP-specific proteases of the yeast Saccharomyces cerevisiae, have been cloned previously and shown to encode nonhomologous proteins",0
"Both Ubp2 and the previously identified [E]PROTEIN[/E] cleave in vitro at the C terminus of the GROUP moiety in natural and engineered fusions irrespective of their size, poly-GROUP being the exception",0
"coli extracts, [E]PROTEIN[/E] was active with all of the tested GROUP fusions except poly-GROUP when coexpressed with them in E",0
"We show here that [E]PROTEIN[/E] associates with BRUCE/apollon, a 530 kDa membrane-associated IAP, which contains a GROUP-carrier protein (TRANSFERASE) domain",0
"The deduced synUSP protein consisted of 1036 amino acids, and possessed an GROUP-like domain at the [E]PROTEIN[/E] and six amino acid-repeats of L/ILCPHG",0
"The deduced synUSP protein consisted of 1036 amino acids, and possessed an GROUP-like domain at the C-terminus, Cys- and His-boxes, leucine zipper motifs, and six amino acid-repeats of [E]PROTEIN[/E]",0
"The deduced [E]PROTEIN[/E] protein consisted of 1036 amino acids, and possessed an GROUP-like domain at the C-terminus, Cys- and His-boxes, leucine zipper motifs, and six amino acid-repeats of L/ILCPHG",0
"A novel GROUP-specific protease, [E]PROTEIN[/E], is localized at the post-synaptic density and post-synaptic lipid raft",0
"We cloned, from the rat brain, a novel gene that encoded an GROUP-specific protease (USP), and termed this protein [E]PROTEIN[/E] (synUSP, GenBankTM Accession no",0
Regulation of p53 by the GROUP-conjugating enzymes [E]PROTEIN[/E] in vivo,0
To investigate the TRANSFERASE specificity of [E]PROTEIN[/E] we carried out an in vitro screen using a panel of GROUP TRANSFERASE,0
"[E]PROTEIN[/E] (also known as UFD2a) is a mammalian homolog of Saccharomyces cerevisiae Ufd2, which was originally described as a GROUP chain assembly factor (E4)",0
"E4B (also known as [E]PROTEIN[/E]) is a mammalian homolog of Saccharomyces cerevisiae Ufd2, which was originally described as a GROUP chain assembly factor (E4)",0
"E4B (also known as UFD2a) is a mammalian homolog of Saccharomyces cerevisiae [E]PROTEIN[/E], which was originally described as a GROUP chain assembly factor (E4)",0
Tau degradation took place through the GROUP-proteasome pathway and was dependent upon either the K63-GROUP chains or upon [E]PROTEIN[/E],0
Tau degradation took place through the GROUP-proteasome pathway and was dependent upon either the [E]PROTEIN[/E]-GROUP chains or upon p62,0
"Employing confocal and immunoelectron microscopy, we find that the GROUP-associating protein sequestosome1/[E]PROTEIN[/E], co-localizes to aggregates isolated from AD but not control brain, along with the TRANSFERASE, TRAF6",0
"Employing confocal and immunoelectron microscopy, we find that the GROUP-associating protein [E]PROTEIN[/E]/p62, co-localizes to aggregates isolated from AD but not control brain, along with the TRANSFERASE, TRAF6",0
"Moreover, the RING domain of POSH specifically regulates the stability of Hrs, but not of [E]PROTEIN[/E], via a GROUP-proteasomal degradation pathway",0
"Moreover, the RING domain of [E]PROTEIN[/E] specifically regulates the stability of Hrs, but not of JNK1, via a GROUP-proteasomal degradation pathway",0
"Moreover, the RING domain of POSH specifically regulates the stability of [E]PROTEIN[/E], but not of JNK1, via a GROUP-proteasomal degradation pathway",0
"In the present study we demonstrate that Trim32 is an TRANSFERASE that acts in conjunction with GROUP-conjugating enzymes UbcH5a, UbcH5c, and [E]PROTEIN[/E]",0
"In the present study we demonstrate that Trim32 is an TRANSFERASE that acts in conjunction with GROUP-conjugating enzymes UbcH5a, [E]PROTEIN[/E], and UbcH6",0
"In the present study we demonstrate that Trim32 is an TRANSFERASE that acts in conjunction with GROUP-conjugating enzymes [E]PROTEIN[/E], UbcH5c, and UbcH6",0
"Reducing the E1-TRANSFERASE-TRANSFERASE GROUP cascade to a single enzyme (TRANSFERASE) and bisubstrate ([E]PROTEIN[/E]) reaction makes it possible to carry out detailed biochemical characterization of the reaction mechanism, high-throughput screening to identify inhibitors of specific TRANSFERASE, and detailed characterization of the mode of inhibitor interactions with the target enzyme",0
This chapter describes quantitative biochemical assays for [E]PROTEIN[/E] TRANSFERASE activity that can be applied to other GROUP-utilizing enzyme systems,0
We found that the GROUP-dependent degradation of Rpn4 can be mediated by six different [E]PROTEIN[/E],0
"Significantly, the site of USP1 cleavage is immediately after a conserved internal GROUP-like [E]PROTEIN[/E]",0
"Significantly, the site of [E]PROTEIN[/E] cleavage is immediately after a conserved internal GROUP-like diglycine (Gly-Gly) motif",0
"Furthermore, we show that the GROUP-proteasome pathway (UPP) regulates [E]PROTEIN[/E] via two distinct mechanisms",0
We have mapped the regions of [E]PROTEIN[/E] and Ring1B required for efficient GROUP transfer and determined a 2.5-A structure of the Bmi-1-Ring1B core domain complex,0
We have mapped the regions of Bmi-1 and [E]PROTEIN[/E] required for efficient GROUP transfer and determined a 2.5-A structure of the Bmi-1-Ring1B core domain complex,0
We have mapped the regions of Bmi-1 and Ring1B required for efficient GROUP transfer and determined a 2.5-A structure of the [E]PROTEIN[/E] core domain complex,0
Our analyses suggest a model where the [E]PROTEIN[/E] complex stabilizes the interaction between the TRANSFERASE enzyme and the nucleosomal substrate to allow efficient GROUP transfer.,0
"The activity of [E]PROTEIN[/E], as measured by GROUP dimer formation, is strikingly enhanced when added to permeabilized cells, likely by membrane-bound GROUP protein TRANSFERASES",0
"Previously, we reported that expression of [E]PROTEIN[/E], a RING domain GROUP-protein isopeptide TRANSFERASE-TRANSFERASE mutated in human limb-girdle muscular dystrophy type 2H (LGMD2H) and Bardet-Biedl syndrome, is elevated during mouse skin carcinogenesis, protecting keratinocytes from apoptosis induced by UVB and tumor necrosis factor-alpha (TNFalpha)",0
CHIP (C terminus of Hsc-70 interacting protein) is an TRANSFERASE that links the protein folding machinery with the GROUP-proteasome system and has been implicated in disorders characterized by [E]PROTEIN[/E] misfolding and aggregation,0
GROUP-dependent proteolysis of trihydrophobin 1 (TH1) by the [E]PROTEIN[/E],0
Cloning and functional analysis of the GROUP-specific protease gene [E]PROTEIN[/E] of Saccharomyces cerevisiae,0
"Using the method of sib selection, and taking advantage of the fact that bacteria such as Escherichia coli lack GROUP-specific enzymes, we have cloned a gene, named [E]PROTEIN[/E], of the yeast Saccharomyces cerevisiae that encodes a GROUP-specific processing protease",0
"With the exception of GROUP, the [E]PROTEIN[/E] protease cleaves at the carboxyl terminus of the GROUP moiety in natural and engineered fusions irrespective of their size or the presence of an amino-terminal GROUP extension",0
Our results suggest that functional pairing of E3s with ataxin-3 or [E]PROTEIN[/E] represents an important point of regulation in GROUP-dependent protein quality control,0
Our results suggest that functional pairing of E3s with [E]PROTEIN[/E] or similar DUBs represents an important point of regulation in GROUP-dependent protein quality control,0
A disulphide bond in the TRANSFERASE enzyme [E]PROTEIN[/E] modulates GROUP-conjugating activity,0
"This modification of the active site microenvironment is likely to restrict access of GROUP to the active site cysteine, modulating [E]PROTEIN[/E] activity",0
"Together, our findings show that [E]PROTEIN[/E] mediates ELK-1 degradation through the GROUP proteasome system and thereby plays a role in regulating the activation of ELK-1 pathway in response to mitogens.",0
Proper cell-cycle transitions are driven by waves of GROUP-dependent degradation of key regulators by the [E]PROTEIN[/E] and Skp1-Cullin1-F-box (SCF) TRANSFERASE complexes,0
Proper cell-cycle transitions are driven by waves of GROUP-dependent degradation of key regulators by the anaphase-promoting complex (APC) and [E]PROTEIN[/E] TRANSFERASE complexes,0
"Previously, we and others [1], [2] reported the physical and functional interaction of Rsp5 with the deMODIFYING enzyme Ubp2, and the GROUP associated (UBA) domain-containing cofactor [E]PROTEIN[/E]",0
"As a C2-WW-HECT-type TRANSFERASE, [E]PROTEIN[/E] commonly serves to regulate GROUP-dependent protein degradation in a number of signaling pathways",0
"Genetic and biochemical interactions between an essential kinetochore protein, Cbf2p/Ndc10p, and the [E]PROTEIN[/E] GROUP-conjugating enzyme",0
"Mutations in [E]PROTEIN[/E], which specifies a GROUP-conjugating enzyme, arrest yeast cells in the G1 phase of the cell cycle, with no intact spindles formed (M",0
"MODIFICATION of Cln2p in vitro requires the [E]PROTEIN[/E] GROUP-conjugating enzyme, Cdc28p, protein phosphorylation and unidentified factors in yeast extract",0
"MODIFICATION of Cln2p in vitro requires the Cdc34p GROUP-conjugating enzyme, [E]PROTEIN[/E], protein phosphorylation and unidentified factors in yeast extract",0
The [E]PROTEIN[/E] of the oncogenic human papillomavirus types 16 and 18 facilitates the rapid degradation of the tumor-suppressor protein p53 via the GROUP-dependent proteolytic pathway,0
"Since the presence of a Lys48-specific multiubiquitin chain in protein conjugates is known to target acceptor proteins for degradation in the GROUP-mediated proteolytic pathway, the present result raises the possibility that one function of the GROUP-conjugating activity in [E]PROTEIN[/E] may be used to target its own degradation.",0
Analysis of the hydroxylamine-dependent cleavage of GROUP-Cdc34 conjugates at the single Asn-Gly sequence in [E]PROTEIN[/E] placed the major GROUP linkage site within the C-terminal 215-295 residues of Cdc34,0
Cloning of human GROUP-conjugating enzymes UbcH6 and [E]PROTEIN[/E] and characterization of their interaction with E6-AP and RSP5,0
Cloning of human GROUP-conjugating enzymes UbcH6 and UbcH7 (TRANSFERASE-F1) and characterization of their interaction with E6-AP and [E]PROTEIN[/E],0
Cloning of human GROUP-conjugating enzymes [E]PROTEIN[/E] and UbcH7 (TRANSFERASE-F1) and characterization of their interaction with E6-AP and RSP5,0
Cloning of human GROUP-conjugating enzymes UbcH6 and UbcH7 (TRANSFERASE-F1) and characterization of their interaction with [E]PROTEIN[/E] and RSP5,0
[E]PROTEIN[/E] in the yeast Saccharomyces cerevisiae encodes a GROUP-conjugating enzyme essential for DNA repair as well as for a number of other biological processes,0
"Knockdown of Cbl, expression of its dominant negative forms, or expression of an epsin-1 mutant devoid of GROUP-interacting motifs all compromise Epo-induced [E]PROTEIN[/E] internalization",0
"Knockdown of [E]PROTEIN[/E], expression of its dominant negative forms, or expression of an epsin-1 mutant devoid of GROUP-interacting motifs all compromise Epo-induced EpoR internalization",0
